pod_name,node_name,node_group,namespace,owner_kind,owner_name,req_cpu_milli_core,req_mem_byte,limit_cpu_mili_core,limit_mem_bytes
1aae91ff249021ae4f25f4e4e9f8c61d,ip-172-29-32-147.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
f78db494d5aaa08f25282a91e03e2a6d,ip-172-29-32-70.ec2.internal,1,staging,ReplicaSet,8cbf22d41e5c92c105440156e72df777,50,1073741824,0,0
daa7123b848353f535407a0def3871b6,ip-172-29-32-214.ec2.internal,4,monitoring,ReplicaSet,cabe55e29cf43cc58901d2007a190c40,0,0,0,0
74b05c2a2efadb36bf9abf5fb174f7c1,ip-172-29-32-163.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
9d0441811abfdaf1afc6fe6c58166f99,ip-172-29-34-225.ec2.internal,1,staging,ReplicaSet,bc38cb567949f9e993d175862b5a8b51,700,4194304000,0,0
a8cb5a43c2d3d601d3211c1cb64df4a2,ip-172-29-33-34.ec2.internal,3,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
d2e00b556b9d8495c7095d1149a1da50,ip-172-29-34-67.ec2.internal,1,gaia-full-test-set9-k8s-42,ReplicaSet,7e54c78653856975492d7e2fcd4fe349,50,1073741824,0,0
a27143e933b920e9387d7960623fd368,ip-172-29-32-32.ec2.internal,1,staging,ReplicaSet,d37ce0b402d0971606caef6c7a7ac99f,700,4194304000,0,0
ec1c1162147a56dc84bd9b6d44beba38,ip-172-29-32-232.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
860d2485720da714008589ed9e2cc90a,ip-172-29-34-115.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
25e3df4ce768cc98abe930ae01beb678,ip-172-29-34-142.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
02e23756b45e18f3b1ac7c99d30521ee,ip-172-29-32-70.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
909b87391985a33d5c39f89fc9aa4e2a,ip-172-29-32-189.ec2.internal,1,monitoring,ReplicaSet,f9db1e47892b1b91d9482926a3dac11f,100,104857600,0,209715200
f53ffe22b13b30e532c1e708e62d8323,ip-172-29-32-177.ec2.internal,3,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
59801037ef625112e1f01a6c837bb1fc,ip-172-29-35-125.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
a7b2b943796201be074b60184b1803f1,ip-172-29-34-155.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
c266bc75cb31e08857dcfe77731cef87,ip-172-29-34-142.ec2.internal,1,staging,ReplicaSet,7001c2a1a77c8079cd660c7e7e9f7c7a,700,4194304000,0,0
5abf545af27f2f80156556afc6af634b,ip-172-29-34-119.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
9b0f8a93377df3671d104b7c49ae5509,ip-172-29-33-110.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
da01b840cc2f97e05268b3e809c380f6,ip-172-29-35-146.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
e5cde1213dc45e70cedf17ad86ff1699,ip-172-29-32-144.ec2.internal,1,staging,ReplicaSet,ed40f14af007263a4fda01dacea7205c,50,3145728000,0,0
c5e41a4c38c933e081706d20a16badc3,ip-172-29-34-17.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
ef002b2630bcd313a61788816959b66c,ip-172-29-34-152.ec2.internal,1,staging,ReplicaSet,36daeaff6d1aa461c2984fd7adaa71cb,50,786432000,0,0
2159c7e875001a6b648f22f735d571cf,ip-172-29-32-104.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,fd20f25ec0e8973be696c6186d06db35,50,536870912,0,0
b6176f4a4470fa9dc97489faae039cb6,ip-172-29-35-241.ec2.internal,1,staging,ReplicaSet,7001c2a1a77c8079cd660c7e7e9f7c7a,700,4194304000,0,0
1da27d9f7116a8c513161a2fe1068456,ip-172-29-33-110.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
54704ebb1c8332335f08b538f25b0164,ip-172-29-34-155.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
e03589b89927f671d72b3016b63c0206,ip-172-29-34-119.ec2.internal,1,staging,ReplicaSet,952bc758ac4f5e32b8917482fe2680db,150,10737418240,0,0
73665ea83a1cf40cfec663e528730887,ip-172-29-33-76.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
fe45fadae036c5d4abcdaa8c5eed2816,ip-172-29-34-36.ec2.internal,1,staging,ReplicaSet,971d9082333d963a34f5612d25082b59,700,4194304000,0,0
72903fa9b7ede68beb9112084f1a0669,ip-172-29-34-225.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,c755bad31726c160a5d6e292dfa30623,50,536870912,0,0
b8d37d992300455dd1509d0a6aac140e,ip-172-29-33-23.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
ac36715689ac8e8064f9870dc09d976c,ip-172-29-32-207.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
1a66da0c961d34d5fee646403cea2135,ip-172-29-33-160.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
cd3093046eeecabca18719de8e504cd1,ip-172-29-33-23.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,860ce92f5a7eec90a38265e9e982d513,50,536870912,0,0
d0e33765e0a40916088c3e9842b61107,ip-172-29-35-118.ec2.internal,1,staging,ReplicaSet,b03ed815f993f8bad38a863d9241cc6e,100,536870912,0,0
0449fdaff42eef41e4a375d36e2f35b6,ip-172-29-41-160.ec2.internal,2,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
29b63d4a89b5963108f94dae6b73e9a5,ip-172-29-34-118.ec2.internal,1,staging,ReplicaSet,7ee4d3006d8ca697eed827f3619d88dd,50,1572864000,0,0
1b20c141e2b907feaf372f158ad72683,ip-172-29-34-112.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
2253aabd4a7b73208d990bd0c9739022,ip-172-29-34-223.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
6afce3ac3db1238fd7effc7e65842e4f,ip-172-29-34-142.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
e98c95a8e11ed98795818a20aed244f2,ip-172-29-34-17.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
f2a23133163c918fa252a7eeb8ebb063,ip-172-29-35-83.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
b39b7af6cf8c5dac3992cd5039004c02,ip-172-29-34-67.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,7e54c78653856975492d7e2fcd4fe349,50,1073741824,0,0
e975a092113f194db9f53e8730c66b67,ip-172-29-35-52.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
731b9126af5bc168d899699666215055,ip-172-29-34-9.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
b732528d00d46370ce961a15e0edfbd3,ip-172-29-33-159.ec2.internal,1,gaia-full-test-set9-k8s-42,ReplicaSet,860ce92f5a7eec90a38265e9e982d513,50,536870912,0,0
4e5cc1fe49de8753c6c02e317871bfdc,ip-172-29-32-56.ec2.internal,1,staging,ReplicaSet,12e6876d8f3d4d7a00e766cb005e56bf,50,1572864000,0,0
c1c57b59ff83492192a71201082a39e3,ip-172-29-32-147.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
df5a3c39033fe40bfff777f70bbd4b51,ip-172-29-34-47.ec2.internal,2,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
7ad15078ab1b8bb4083623f220a4ee97,ip-172-29-33-110.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
fa60f4071dabccdfa26b15bc6c9531f8,ip-172-29-33-110.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
349d4154b23e19c6a4d3dbe43588ebe5,ip-172-29-34-152.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
8ddfadc5ed2c416b7450eb415fd219ce,ip-172-29-35-30.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,1d78ab12c8fac2520f0ef64fc6944ed6,50,536870912,0,0
23688d659e54f92843fca51303981bf5,ip-172-29-34-47.ec2.internal,2,kube-system,Node,22892f7addb4fa5d8da1e1f677e277ab,250,0,0,0
9ca0461df7f8f4bfcbca59332bb63534,ip-172-29-35-52.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
08eff8f153939650dd08e054f1697696,ip-172-29-34-115.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
4d8dabb3f90649fc3f9ecb49564d285a,ip-172-29-34-155.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
2299516d19ab5204321f557a497879f7,ip-172-29-34-77.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
b11112346dcf83e3109c7ad7c5b23ea8,ip-172-29-34-152.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,6a83224695c1fdef1dff216c18c7d771,25,134217728,0,0
ffd6534d572cfc1c36d89d1fbeaea222,ip-172-29-35-125.ec2.internal,1,staging,ReplicaSet,bc38cb567949f9e993d175862b5a8b51,700,4194304000,0,0
794c610b730e3f5ac76b11f2ced0a2ed,ip-172-29-34-162.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,81d2eeb2749c1d525436644c894915b8,50,536870912,0,0
3df7baf8dcd5312a4e48999011cfb526,ip-172-29-32-177.ec2.internal,3,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
638c47cafc72da513ae19dd026aee18b,ip-172-29-35-170.ec2.internal,3,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
8f19a796d2068d142681162bfc628f9c,ip-172-29-34-118.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,b60879b744feee9e2944f6a33edae9b2,50,1073741824,0,0
4117acc1e28d04d538e01d3c3064e045,ip-172-29-33-34.ec2.internal,3,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
51aeb5dd271078e1584b0179ab855425,ip-172-29-32-104.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
2357601baee84b606fa11882ba18073a,ip-172-29-41-160.ec2.internal,2,kube-system,Node,597aa03aff14d34d4c311c1664f31eff,250,0,0,0
8a6e073a7815274365285329df32de22,ip-172-29-35-83.ec2.internal,1,staging,ReplicaSet,7001c2a1a77c8079cd660c7e7e9f7c7a,700,4194304000,0,0
0de1826c6c76316480851ae36336c642,ip-172-29-34-112.ec2.internal,1,staging,ReplicaSet,4a2696b353100116aa30a4a35c28ec75,0,0,0,0
68ca86c1e868e3032290e8c64043bcc0,ip-172-29-34-17.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
7c0ddfa11a3d6af857017da5f13ba3f6,ip-172-29-34-118.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
1036a3b093a561ef646f005152a9e9a0,ip-172-29-32-32.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
5e74c22c680fe9299f2d9ae35b5e78ee,ip-172-29-33-76.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
c1b32b1c2f16afd7c366d5036180e061,ip-172-29-32-177.ec2.internal,3,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
e3f07d1efc93397848c481e494c3480f,ip-172-29-33-68.ec2.internal,1,staging,ReplicaSet,fee320ad66d12c34f8e0a0265e36862b,50,1073741824,0,0
0983772b4fffc9540423b02335d1f3c1,ip-172-29-33-110.ec2.internal,1,staging,ReplicaSet,643facf6c0025f86615845de8687cd38,100,536870912,0,0
1168d564413bf386ad4f36b359724274,ip-172-29-34-115.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,372f39e827a852882191f0e95c69f174,25,268435456,0,0
9a7dd733e5dc8762a981ca7c1491759b,ip-172-29-32-79.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
f34666dc6a7117d10df70ee0ce0c06cc,ip-172-29-35-206.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
